2021-04-07 13:11:51,752 INFO    MainThread:23500 [wandb_init.py:init():520] starting run threads in backend
2021-04-07 13:11:54,658 INFO    MainThread:23500 [wandb_run.py:_console_start():1524] atexit reg
2021-04-07 13:11:54,660 INFO    MainThread:23500 [wandb_run.py:_redirect():1371] redirect: SettingsConsole.WRAP
2021-04-07 13:11:54,661 INFO    MainThread:23500 [wandb_run.py:_redirect():1414] Wrapping output streams.
2021-04-07 13:11:54,661 INFO    MainThread:23500 [wandb_run.py:_redirect():1438] Redirects installed.
2021-04-07 13:11:54,661 INFO    MainThread:23500 [wandb_init.py:init():544] run started, returning control to user process
2021-04-07 13:11:54,662 INFO    MainThread:23500 [wandb_config.py:__setitem__():141] config set opt = {'weights': 'yolov5s.pt', 'cfg': '', 'data': '.\\yolov5-master\\data\\coco128.yaml', 'hyp': {'lr0': 0.01, 'lrf': 0.2, 'momentum': 0.937, 'weight_decay': 0.0005, 'warmup_epochs': 3.0, 'warmup_momentum': 0.8, 'warmup_bias_lr': 0.1, 'box': 0.05, 'cls': 0.5, 'cls_pw': 1.0, 'obj': 1.0, 'obj_pw': 1.0, 'iou_t': 0.2, 'anchor_t': 4.0, 'fl_gamma': 0.0, 'hsv_h': 0.015, 'hsv_s': 0.7, 'hsv_v': 0.4, 'degrees': 0.0, 'translate': 0.1, 'scale': 0.5, 'shear': 0.0, 'perspective': 0.0, 'flipud': 0.0, 'fliplr': 0.5, 'mosaic': 1.0, 'mixup': 0.0}, 'epochs': 6000, 'batch_size': 16, 'img_size': [640, 640], 'rect': False, 'resume': False, 'nosave': False, 'notest': False, 'noautoanchor': False, 'evolve': False, 'bucket': '', 'cache_images': False, 'image_weights': False, 'device': '0', 'multi_scale': False, 'single_cls': False, 'adam': False, 'sync_bn': False, 'local_rank': -1, 'workers': 2, 'project': 'runs/train', 'entity': None, 'name': 'exp', 'exist_ok': False, 'quad': False, 'linear_lr': False, 'label_smoothing': 0.0, 'upload_dataset': False, 'bbox_interval': -1, 'save_period': -1, 'artifact_alias': 'latest', 'world_size': 1, 'global_rank': -1, 'save_dir': 'runs\\train\\exp18', 'total_batch_size': 16} - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002AF146754F0>>
2021-04-07 13:11:54,662 INFO    MainThread:23500 [wandb_run.py:_config_callback():749] config_cb opt {'weights': 'yolov5s.pt', 'cfg': '', 'data': '.\\yolov5-master\\data\\coco128.yaml', 'hyp': {'lr0': 0.01, 'lrf': 0.2, 'momentum': 0.937, 'weight_decay': 0.0005, 'warmup_epochs': 3.0, 'warmup_momentum': 0.8, 'warmup_bias_lr': 0.1, 'box': 0.05, 'cls': 0.5, 'cls_pw': 1.0, 'obj': 1.0, 'obj_pw': 1.0, 'iou_t': 0.2, 'anchor_t': 4.0, 'fl_gamma': 0.0, 'hsv_h': 0.015, 'hsv_s': 0.7, 'hsv_v': 0.4, 'degrees': 0.0, 'translate': 0.1, 'scale': 0.5, 'shear': 0.0, 'perspective': 0.0, 'flipud': 0.0, 'fliplr': 0.5, 'mosaic': 1.0, 'mixup': 0.0}, 'epochs': 6000, 'batch_size': 16, 'img_size': [640, 640], 'rect': False, 'resume': False, 'nosave': False, 'notest': False, 'noautoanchor': False, 'evolve': False, 'bucket': '', 'cache_images': False, 'image_weights': False, 'device': '0', 'multi_scale': False, 'single_cls': False, 'adam': False, 'sync_bn': False, 'local_rank': -1, 'workers': 2, 'project': 'runs/train', 'entity': None, 'name': 'exp', 'exist_ok': False, 'quad': False, 'linear_lr': False, 'label_smoothing': 0.0, 'upload_dataset': False, 'bbox_interval': -1, 'save_period': -1, 'artifact_alias': 'latest', 'world_size': 1, 'global_rank': -1, 'save_dir': 'runs\\train\\exp18', 'total_batch_size': 16} None
2021-04-07 13:11:54,663 INFO    MainThread:23500 [wandb_config.py:__setitem__():141] config set data_dict = {'download': 'https://github.com/ultralytics/yolov5/releases/download/v1.0/coco128.zip', 'train': 'coco128\\coco128/images/train2017/', 'val': 'coco128\\coco128/images/train2017/', 'nc': 63, 'names': ['1p', '2p', '3p', '4p', '5p', '5pr', '6p', '7p', '8p', '9p', '1m', '2m', '3m', '4m', '5m', '5mr', '6m', '7m', '8m', '9m', '1s', '2s', '3s', '4s', '5s', '5sr', '6s', '7s', '8s', '9s', 'ton', 'nan', 'sha', 'pei', 'haku', 'hatsu', 'chun', 'hand_ton_1', 'hand_ton_2', 'hand_ton_3', 'hand_ton_4', 'hand_nan_1', 'hand_nan_2', 'hand_nan_3', 'hand_nan_4', 'round_0', 'round_1', 'round_2', 'round_3', 'round_4', 'round_5', 'round_6', 'round_7', 'round_8', 'round_9', 'team_drivens', 'team_exfurinkazan', 'team_kadokawa', 'team_konami', 'team_abemas', 'team_segasammy', 'team_raiden', 'team_pirates']} - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000002AF146754F0>>
2021-04-07 13:11:54,663 INFO    MainThread:23500 [wandb_run.py:_config_callback():749] config_cb data_dict {'download': 'https://github.com/ultralytics/yolov5/releases/download/v1.0/coco128.zip', 'train': 'coco128\\coco128/images/train2017/', 'val': 'coco128\\coco128/images/train2017/', 'nc': 63, 'names': ['1p', '2p', '3p', '4p', '5p', '5pr', '6p', '7p', '8p', '9p', '1m', '2m', '3m', '4m', '5m', '5mr', '6m', '7m', '8m', '9m', '1s', '2s', '3s', '4s', '5s', '5sr', '6s', '7s', '8s', '9s', 'ton', 'nan', 'sha', 'pei', 'haku', 'hatsu', 'chun', 'hand_ton_1', 'hand_ton_2', 'hand_ton_3', 'hand_ton_4', 'hand_nan_1', 'hand_nan_2', 'hand_nan_3', 'hand_nan_4', 'round_0', 'round_1', 'round_2', 'round_3', 'round_4', 'round_5', 'round_6', 'round_7', 'round_8', 'round_9', 'team_drivens', 'team_exfurinkazan', 'team_kadokawa', 'team_konami', 'team_abemas', 'team_segasammy', 'team_raiden', 'team_pirates']} None
2021-04-07 14:14:51,903 INFO    MainThread:23500 [wandb_run.py:_config_callback():749] config_cb None None {'weights': 'yolov5s.pt', 'cfg': '', 'data': '.\\yolov5-master\\data\\coco128.yaml', 'hyp': {'lr0': 0.01, 'lrf': 0.2, 'momentum': 0.937, 'weight_decay': 0.0005, 'warmup_epochs': 3.0, 'warmup_momentum': 0.8, 'warmup_bias_lr': 0.1, 'box': 0.05, 'cls': 0.5, 'cls_pw': 1.0, 'obj': 1.0, 'obj_pw': 1.0, 'iou_t': 0.2, 'anchor_t': 4.0, 'fl_gamma': 0.0, 'hsv_h': 0.015, 'hsv_s': 0.7, 'hsv_v': 0.4, 'degrees': 0.0, 'translate': 0.1, 'scale': 0.5, 'shear': 0.0, 'perspective': 0.0, 'flipud': 0.0, 'fliplr': 0.5, 'mosaic': 1.0, 'mixup': 0.0}, 'epochs': 6000, 'batch_size': 16, 'img_size': [640, 640], 'rect': False, 'resume': False, 'nosave': False, 'notest': False, 'noautoanchor': False, 'evolve': False, 'bucket': '', 'cache_images': False, 'image_weights': False, 'device': '0', 'multi_scale': False, 'single_cls': False, 'adam': False, 'sync_bn': False, 'local_rank': -1, 'workers': 2, 'project': 'runs/train', 'entity': None, 'name': 'exp', 'exist_ok': False, 'quad': False, 'linear_lr': False, 'label_smoothing': 0.0, 'upload_dataset': False, 'bbox_interval': -1, 'save_period': -1, 'artifact_alias': 'latest', 'world_size': 1, 'global_rank': -1, 'save_dir': 'runs\\train\\exp18', 'total_batch_size': 16, '_wandb': {'bounding_box/class_labels': {'Bounding Box Debugger/Images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'Bounding Box Debugger/Images_wandb_delimeter_predictions', 'value': {0: '1p', 1: '2p', 2: '3p', 3: '4p', 4: '5p', 5: '5pr', 6: '6p', 7: '7p', 8: '8p', 9: '9p', 10: '1m', 11: '2m', 12: '3m', 13: '4m', 14: '5m', 15: '5mr', 16: '6m', 17: '7m', 18: '8m', 19: '9m', 20: '1s', 21: '2s', 22: '3s', 23: '4s', 24: '5s', 25: '5sr', 26: '6s', 27: '7s', 28: '8s', 29: '9s', 30: 'ton', 31: 'nan', 32: 'sha', 33: 'pei', 34: 'haku', 35: 'hatsu', 36: 'chun', 37: 'hand_ton_1', 38: 'hand_ton_2', 39: 'hand_ton_3', 40: 'hand_ton_4', 41: 'hand_nan_1', 42: 'hand_nan_2', 43: 'hand_nan_3', 44: 'hand_nan_4', 45: 'round_0', 46: 'round_1', 47: 'round_2', 48: 'round_3', 49: 'round_4', 50: 'round_5', 51: 'round_6', 52: 'round_7', 53: 'round_8', 54: 'round_9', 55: 'team_drivens', 56: 'team_exfurinkazan', 57: 'team_kadokawa', 58: 'team_konami', 59: 'team_abemas', 60: 'team_segasammy', 61: 'team_raiden', 62: 'team_pirates'}}}}, 'opt': {'weights': 'yolov5s.pt', 'cfg': '', 'data': '.\\yolov5-master\\data\\coco128.yaml', 'hyp': {'lr0': 0.01, 'lrf': 0.2, 'momentum': 0.937, 'weight_decay': 0.0005, 'warmup_epochs': 3.0, 'warmup_momentum': 0.8, 'warmup_bias_lr': 0.1, 'box': 0.05, 'cls': 0.5, 'cls_pw': 1.0, 'obj': 1.0, 'obj_pw': 1.0, 'iou_t': 0.2, 'anchor_t': 4.0, 'fl_gamma': 0.0, 'hsv_h': 0.015, 'hsv_s': 0.7, 'hsv_v': 0.4, 'degrees': 0.0, 'translate': 0.1, 'scale': 0.5, 'shear': 0.0, 'perspective': 0.0, 'flipud': 0.0, 'fliplr': 0.5, 'mosaic': 1.0, 'mixup': 0.0}, 'epochs': 6000, 'batch_size': 16, 'img_size': [640, 640], 'rect': False, 'resume': False, 'nosave': False, 'notest': False, 'noautoanchor': False, 'evolve': False, 'bucket': '', 'cache_images': False, 'image_weights': False, 'device': '0', 'multi_scale': False, 'single_cls': False, 'adam': False, 'sync_bn': False, 'local_rank': -1, 'workers': 2, 'project': 'runs/train', 'entity': None, 'name': 'exp', 'exist_ok': False, 'quad': False, 'linear_lr': False, 'label_smoothing': 0.0, 'upload_dataset': False, 'bbox_interval': -1, 'save_period': -1, 'artifact_alias': 'latest', 'world_size': 1, 'global_rank': -1, 'save_dir': 'runs\\train\\exp18', 'total_batch_size': 16}, 'data_dict': {'download': 'https://github.com/ultralytics/yolov5/releases/download/v1.0/coco128.zip', 'train': 'coco128\\coco128/images/train2017/', 'val': 'coco128\\coco128/images/train2017/', 'nc': 63, 'names': ['1p', '2p', '3p', '4p', '5p', '5pr', '6p', '7p', '8p', '9p', '1m', '2m', '3m', '4m', '5m', '5mr', '6m', '7m', '8m', '9m', '1s', '2s', '3s', '4s', '5s', '5sr', '6s', '7s', '8s', '9s', 'ton', 'nan', 'sha', 'pei', 'haku', 'hatsu', 'chun', 'hand_ton_1', 'hand_ton_2', 'hand_ton_3', 'hand_ton_4', 'hand_nan_1', 'hand_nan_2', 'hand_nan_3', 'hand_nan_4', 'round_0', 'round_1', 'round_2', 'round_3', 'round_4', 'round_5', 'round_6', 'round_7', 'round_8', 'round_9', 'team_drivens', 'team_exfurinkazan', 'team_kadokawa', 'team_konami', 'team_abemas', 'team_segasammy', 'team_raiden', 'team_pirates']}}
2021-04-07 14:14:51,912 INFO    MainThread:23500 [wandb_run.py:_config_callback():749] config_cb None None {'weights': 'yolov5s.pt', 'cfg': '', 'data': '.\\yolov5-master\\data\\coco128.yaml', 'hyp': {'lr0': 0.01, 'lrf': 0.2, 'momentum': 0.937, 'weight_decay': 0.0005, 'warmup_epochs': 3.0, 'warmup_momentum': 0.8, 'warmup_bias_lr': 0.1, 'box': 0.05, 'cls': 0.5, 'cls_pw': 1.0, 'obj': 1.0, 'obj_pw': 1.0, 'iou_t': 0.2, 'anchor_t': 4.0, 'fl_gamma': 0.0, 'hsv_h': 0.015, 'hsv_s': 0.7, 'hsv_v': 0.4, 'degrees': 0.0, 'translate': 0.1, 'scale': 0.5, 'shear': 0.0, 'perspective': 0.0, 'flipud': 0.0, 'fliplr': 0.5, 'mosaic': 1.0, 'mixup': 0.0}, 'epochs': 6000, 'batch_size': 16, 'img_size': [640, 640], 'rect': False, 'resume': False, 'nosave': False, 'notest': False, 'noautoanchor': False, 'evolve': False, 'bucket': '', 'cache_images': False, 'image_weights': False, 'device': '0', 'multi_scale': False, 'single_cls': False, 'adam': False, 'sync_bn': False, 'local_rank': -1, 'workers': 2, 'project': 'runs/train', 'entity': None, 'name': 'exp', 'exist_ok': False, 'quad': False, 'linear_lr': False, 'label_smoothing': 0.0, 'upload_dataset': False, 'bbox_interval': -1, 'save_period': -1, 'artifact_alias': 'latest', 'world_size': 1, 'global_rank': -1, 'save_dir': 'runs\\train\\exp18', 'total_batch_size': 16, '_wandb': {'bounding_box/class_labels': {'Bounding Box Debugger/Images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'Bounding Box Debugger/Images_wandb_delimeter_predictions', 'value': {0: '1p', 1: '2p', 2: '3p', 3: '4p', 4: '5p', 5: '5pr', 6: '6p', 7: '7p', 8: '8p', 9: '9p', 10: '1m', 11: '2m', 12: '3m', 13: '4m', 14: '5m', 15: '5mr', 16: '6m', 17: '7m', 18: '8m', 19: '9m', 20: '1s', 21: '2s', 22: '3s', 23: '4s', 24: '5s', 25: '5sr', 26: '6s', 27: '7s', 28: '8s', 29: '9s', 30: 'ton', 31: 'nan', 32: 'sha', 33: 'pei', 34: 'haku', 35: 'hatsu', 36: 'chun', 37: 'hand_ton_1', 38: 'hand_ton_2', 39: 'hand_ton_3', 40: 'hand_ton_4', 41: 'hand_nan_1', 42: 'hand_nan_2', 43: 'hand_nan_3', 44: 'hand_nan_4', 45: 'round_0', 46: 'round_1', 47: 'round_2', 48: 'round_3', 49: 'round_4', 50: 'round_5', 51: 'round_6', 52: 'round_7', 53: 'round_8', 54: 'round_9', 55: 'team_drivens', 56: 'team_exfurinkazan', 57: 'team_kadokawa', 58: 'team_konami', 59: 'team_abemas', 60: 'team_segasammy', 61: 'team_raiden', 62: 'team_pirates'}}}}, 'opt': {'weights': 'yolov5s.pt', 'cfg': '', 'data': '.\\yolov5-master\\data\\coco128.yaml', 'hyp': {'lr0': 0.01, 'lrf': 0.2, 'momentum': 0.937, 'weight_decay': 0.0005, 'warmup_epochs': 3.0, 'warmup_momentum': 0.8, 'warmup_bias_lr': 0.1, 'box': 0.05, 'cls': 0.5, 'cls_pw': 1.0, 'obj': 1.0, 'obj_pw': 1.0, 'iou_t': 0.2, 'anchor_t': 4.0, 'fl_gamma': 0.0, 'hsv_h': 0.015, 'hsv_s': 0.7, 'hsv_v': 0.4, 'degrees': 0.0, 'translate': 0.1, 'scale': 0.5, 'shear': 0.0, 'perspective': 0.0, 'flipud': 0.0, 'fliplr': 0.5, 'mosaic': 1.0, 'mixup': 0.0}, 'epochs': 6000, 'batch_size': 16, 'img_size': [640, 640], 'rect': False, 'resume': False, 'nosave': False, 'notest': False, 'noautoanchor': False, 'evolve': False, 'bucket': '', 'cache_images': False, 'image_weights': False, 'device': '0', 'multi_scale': False, 'single_cls': False, 'adam': False, 'sync_bn': False, 'local_rank': -1, 'workers': 2, 'project': 'runs/train', 'entity': None, 'name': 'exp', 'exist_ok': False, 'quad': False, 'linear_lr': False, 'label_smoothing': 0.0, 'upload_dataset': False, 'bbox_interval': -1, 'save_period': -1, 'artifact_alias': 'latest', 'world_size': 1, 'global_rank': -1, 'save_dir': 'runs\\train\\exp18', 'total_batch_size': 16}, 'data_dict': {'download': 'https://github.com/ultralytics/yolov5/releases/download/v1.0/coco128.zip', 'train': 'coco128\\coco128/images/train2017/', 'val': 'coco128\\coco128/images/train2017/', 'nc': 63, 'names': ['1p', '2p', '3p', '4p', '5p', '5pr', '6p', '7p', '8p', '9p', '1m', '2m', '3m', '4m', '5m', '5mr', '6m', '7m', '8m', '9m', '1s', '2s', '3s', '4s', '5s', '5sr', '6s', '7s', '8s', '9s', 'ton', 'nan', 'sha', 'pei', 'haku', 'hatsu', 'chun', 'hand_ton_1', 'hand_ton_2', 'hand_ton_3', 'hand_ton_4', 'hand_nan_1', 'hand_nan_2', 'hand_nan_3', 'hand_nan_4', 'round_0', 'round_1', 'round_2', 'round_3', 'round_4', 'round_5', 'round_6', 'round_7', 'round_8', 'round_9', 'team_drivens', 'team_exfurinkazan', 'team_kadokawa', 'team_konami', 'team_abemas', 'team_segasammy', 'team_raiden', 'team_pirates']}}
2021-04-07 14:14:51,921 INFO    MainThread:23500 [wandb_run.py:_config_callback():749] config_cb None None {'weights': 'yolov5s.pt', 'cfg': '', 'data': '.\\yolov5-master\\data\\coco128.yaml', 'hyp': {'lr0': 0.01, 'lrf': 0.2, 'momentum': 0.937, 'weight_decay': 0.0005, 'warmup_epochs': 3.0, 'warmup_momentum': 0.8, 'warmup_bias_lr': 0.1, 'box': 0.05, 'cls': 0.5, 'cls_pw': 1.0, 'obj': 1.0, 'obj_pw': 1.0, 'iou_t': 0.2, 'anchor_t': 4.0, 'fl_gamma': 0.0, 'hsv_h': 0.015, 'hsv_s': 0.7, 'hsv_v': 0.4, 'degrees': 0.0, 'translate': 0.1, 'scale': 0.5, 'shear': 0.0, 'perspective': 0.0, 'flipud': 0.0, 'fliplr': 0.5, 'mosaic': 1.0, 'mixup': 0.0}, 'epochs': 6000, 'batch_size': 16, 'img_size': [640, 640], 'rect': False, 'resume': False, 'nosave': False, 'notest': False, 'noautoanchor': False, 'evolve': False, 'bucket': '', 'cache_images': False, 'image_weights': False, 'device': '0', 'multi_scale': False, 'single_cls': False, 'adam': False, 'sync_bn': False, 'local_rank': -1, 'workers': 2, 'project': 'runs/train', 'entity': None, 'name': 'exp', 'exist_ok': False, 'quad': False, 'linear_lr': False, 'label_smoothing': 0.0, 'upload_dataset': False, 'bbox_interval': -1, 'save_period': -1, 'artifact_alias': 'latest', 'world_size': 1, 'global_rank': -1, 'save_dir': 'runs\\train\\exp18', 'total_batch_size': 16, '_wandb': {'bounding_box/class_labels': {'Bounding Box Debugger/Images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'Bounding Box Debugger/Images_wandb_delimeter_predictions', 'value': {0: '1p', 1: '2p', 2: '3p', 3: '4p', 4: '5p', 5: '5pr', 6: '6p', 7: '7p', 8: '8p', 9: '9p', 10: '1m', 11: '2m', 12: '3m', 13: '4m', 14: '5m', 15: '5mr', 16: '6m', 17: '7m', 18: '8m', 19: '9m', 20: '1s', 21: '2s', 22: '3s', 23: '4s', 24: '5s', 25: '5sr', 26: '6s', 27: '7s', 28: '8s', 29: '9s', 30: 'ton', 31: 'nan', 32: 'sha', 33: 'pei', 34: 'haku', 35: 'hatsu', 36: 'chun', 37: 'hand_ton_1', 38: 'hand_ton_2', 39: 'hand_ton_3', 40: 'hand_ton_4', 41: 'hand_nan_1', 42: 'hand_nan_2', 43: 'hand_nan_3', 44: 'hand_nan_4', 45: 'round_0', 46: 'round_1', 47: 'round_2', 48: 'round_3', 49: 'round_4', 50: 'round_5', 51: 'round_6', 52: 'round_7', 53: 'round_8', 54: 'round_9', 55: 'team_drivens', 56: 'team_exfurinkazan', 57: 'team_kadokawa', 58: 'team_konami', 59: 'team_abemas', 60: 'team_segasammy', 61: 'team_raiden', 62: 'team_pirates'}}}}, 'opt': {'weights': 'yolov5s.pt', 'cfg': '', 'data': '.\\yolov5-master\\data\\coco128.yaml', 'hyp': {'lr0': 0.01, 'lrf': 0.2, 'momentum': 0.937, 'weight_decay': 0.0005, 'warmup_epochs': 3.0, 'warmup_momentum': 0.8, 'warmup_bias_lr': 0.1, 'box': 0.05, 'cls': 0.5, 'cls_pw': 1.0, 'obj': 1.0, 'obj_pw': 1.0, 'iou_t': 0.2, 'anchor_t': 4.0, 'fl_gamma': 0.0, 'hsv_h': 0.015, 'hsv_s': 0.7, 'hsv_v': 0.4, 'degrees': 0.0, 'translate': 0.1, 'scale': 0.5, 'shear': 0.0, 'perspective': 0.0, 'flipud': 0.0, 'fliplr': 0.5, 'mosaic': 1.0, 'mixup': 0.0}, 'epochs': 6000, 'batch_size': 16, 'img_size': [640, 640], 'rect': False, 'resume': False, 'nosave': False, 'notest': False, 'noautoanchor': False, 'evolve': False, 'bucket': '', 'cache_images': False, 'image_weights': False, 'device': '0', 'multi_scale': False, 'single_cls': False, 'adam': False, 'sync_bn': False, 'local_rank': -1, 'workers': 2, 'project': 'runs/train', 'entity': None, 'name': 'exp', 'exist_ok': False, 'quad': False, 'linear_lr': False, 'label_smoothing': 0.0, 'upload_dataset': False, 'bbox_interval': -1, 'save_period': -1, 'artifact_alias': 'latest', 'world_size': 1, 'global_rank': -1, 'save_dir': 'runs\\train\\exp18', 'total_batch_size': 16}, 'data_dict': {'download': 'https://github.com/ultralytics/yolov5/releases/download/v1.0/coco128.zip', 'train': 'coco128\\coco128/images/train2017/', 'val': 'coco128\\coco128/images/train2017/', 'nc': 63, 'names': ['1p', '2p', '3p', '4p', '5p', '5pr', '6p', '7p', '8p', '9p', '1m', '2m', '3m', '4m', '5m', '5mr', '6m', '7m', '8m', '9m', '1s', '2s', '3s', '4s', '5s', '5sr', '6s', '7s', '8s', '9s', 'ton', 'nan', 'sha', 'pei', 'haku', 'hatsu', 'chun', 'hand_ton_1', 'hand_ton_2', 'hand_ton_3', 'hand_ton_4', 'hand_nan_1', 'hand_nan_2', 'hand_nan_3', 'hand_nan_4', 'round_0', 'round_1', 'round_2', 'round_3', 'round_4', 'round_5', 'round_6', 'round_7', 'round_8', 'round_9', 'team_drivens', 'team_exfurinkazan', 'team_kadokawa', 'team_konami', 'team_abemas', 'team_segasammy', 'team_raiden', 'team_pirates']}}
